Timestamp (yyyyMMdd_HHmmss.ffff),Object,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
20240901_181033.9469,Right Hand,HandMiddle2,0.1369716,0.913155,-0.7438948,-0.5824607,0.4461342,0.658128,0.169032
20240901_181033.9469,Right Hand,HandMiddle3,0.129791,0.9050811,-0.768818,-0.7205375,0.07274123,0.5551633,0.4090586
20240901_181033.9470,Right Hand,HandRing1,0.178972,0.9187722,-0.7569556,-0.163316,0.7190523,0.6332127,-0.2352305
20240901_181033.9470,Right Hand,HandRing2,0.1468271,0.8982866,-0.7519009,-0.5619835,0.4269594,0.67023,0.2295035
20240901_181033.9470,Right Hand,HandRing3,0.1399358,0.8937734,-0.7767744,-0.6844094,0.08289395,0.5061986,0.5181458
20240901_181033.9470,Right Hand,HandPinky0,0.1903422,0.8997208,-0.8064151,0.4025257,0.5846866,0.4584933,-0.5346947
20240901_181033.9470,Right Hand,HandPinky1,0.1856527,0.8988401,-0.761656,-0.1014532,0.7190158,0.665854,-0.1713531
20240901_181033.9470,Right Hand,HandPinky2,0.1577638,0.8875086,-0.7582844,-0.5078856,0.4500765,0.6900455,0.2516368
20240901_181033.9471,Right Hand,HandPinky3,0.1506047,0.8853077,-0.7768589,-0.6373703,0.1141192,0.4806211,0.5913888
20240901_181033.9471,Right Hand,HandMaxSkinnable,0.08468171,0.9096516,-0.7629745,-0.296626,0.8453448,-0.3662373,-0.2515465
20240901_181033.9471,Right Hand,HandMaxSkinnable,0.08468171,0.9096516,-0.7629745,-0.296626,0.8453448,-0.3662373,-0.2515465
20240901_181033.9471,Right Hand,HandIndexTip,0.1369435,0.9387515,-0.6818916,0.2115985,0.6641356,0.3944421,-0.5988045
20240901_181033.9471,Right Hand,HandMiddleTip,0.1385714,0.9127428,-0.7905323,-0.7205378,0.07274126,0.5551636,0.4090587
20240901_181033.9471,Right Hand,HandRingTip,0.1504427,0.90272,-0.796459,-0.6844094,0.08289395,0.5061986,0.5181458
20240901_181033.9471,Right Hand,HandPinkyTip,0.1606991,0.894332,-0.7937532,-0.6373708,0.1141194,0.4806215,0.5913892
20240901_181033.9601,Right Hand,HandStart,0.1915596,0.9156203,-0.8462873,0.3616443,0.7217594,0.2635404,-0.5280375
20240901_181033.9602,Right Hand,HandStart,0.1915596,0.9156203,-0.8462873,0.3616443,0.7217594,0.2635404,-0.5280375
20240901_181033.9602,Right Hand,HandForearmStub,0.1915596,0.9156203,-0.8462873,0.3616443,0.7217594,0.2635404,-0.5280375
20240901_181033.9602,Right Hand,HandThumb0,0.1729477,0.9215034,-0.830555,0.1180748,0.9318589,-0.1804889,-0.2917565
20240901_181033.9602,Right Hand,HandThumb1,0.1532975,0.9294769,-0.8182746,-0.150472,0.8753899,-0.4090005,-0.2092137
20240901_181033.9603,Right Hand,HandThumb2,0.125497,0.9265176,-0.802586,-0.2446321,0.8585705,-0.305363,-0.3313133
20240901_181033.9603,Right Hand,HandThumb3,0.1034793,0.9192628,-0.7786511,-0.2949964,0.8470544,-0.3573018,-0.2604167
20240901_181033.9603,Right Hand,HandIndex1,0.1554,0.9520678,-0.7631311,0.236283,0.6831138,0.3419201,-0.6005153
20240901_181033.9603,Right Hand,HandIndex2,0.1491507,0.9487827,-0.7264061,0.2084193,0.6835416,0.3964692,-0.576323
20240901_181033.9603,Right Hand,HandIndex3,0.1431877,0.9446594,-0.7035649,0.2222165,0.6567921,0.4002119,-0.5992327
20240901_181033.9603,Right Hand,HandMiddle1,0.1715304,0.9383998,-0.7569365,-0.1210088,0.7294393,0.5985036,-0.3083357
20240901_181033.9604,Right Hand,HandMiddle2,0.1384908,0.9153053,-0.7440277,-0.570962,0.4554845,0.6609905,0.1721401
20240901_181033.9604,Right Hand,HandMiddle3,0.1306472,0.9073579,-0.7687916,-0.7142652,0.08914973,0.5585256,0.4122294
20240901_181033.9604,Right Hand,HandRing1,0.1804407,0.9199466,-0.7577209,-0.1506678,0.7184482,0.637998,-0.2325775
20240901_181033.9604,Right Hand,HandRing2,0.1478949,0.900211,-0.7522632,-0.5520769,0.4340643,0.6718583,0.2353933
20240901_181033.9604,Right Hand,HandRing3,0.1405686,0.8959408,-0.7770554,-0.6789273,0.09514435,0.5058094,0.5236107
20240901_181033.9604,Right Hand,HandPinky0,0.1910146,0.9009523,-0.8073787,0.4092071,0.5766475,0.4649721,-0.5327574
20240901_181033.9605,Right Hand,HandPinky1,0.1866271,0.8998964,-0.7625927,-0.08791474,0.7178849,0.6695435,-0.1691983
20240901_181033.9605,Right Hand,HandPinky2,0.1585384,0.8892098,-0.7588002,-0.4972468,0.456477,0.6914297,0.2574987
20240901_181033.9605,Right Hand,HandPinky3,0.1510704,0.8872495,-0.7772799,-0.6311749,0.1262324,0.4795775,0.5964035
20240901_181033.9605,Right Hand,HandMaxSkinnable,0.08619864,0.9127368,-0.7628973,-0.2949968,0.8470553,-0.3573022,-0.260417
20240901_181033.9605,Right Hand,HandMaxSkinnable,0.08619864,0.9127368,-0.7628973,-0.2949968,0.8470553,-0.3573022,-0.260417
20240901_181033.9605,Right Hand,HandIndexTip,0.140108,0.9408758,-0.6820347,0.2222167,0.6567927,0.4002123,-0.5992334
20240901_181033.9606,Right Hand,HandMiddleTip,0.1390754,0.9146262,-0.7907792,-0.7142659,0.08914979,0.5585261,0.4122297
20240901_181033.9606,Right Hand,HandRingTip,0.1509519,0.9046545,-0.7969097,-0.678928,0.09514445,0.5058099,0.5236112
20240901_181033.9606,Right Hand,HandPinkyTip,0.161067,0.8960748,-0.794337,-0.6311755,0.1262326,0.4795779,0.596404
20240901_181033.9745,Right Hand,HandStart,0.1922306,0.9169837,-0.847093,0.3687361,0.7157589,0.2697551,-0.5281622
20240901_181033.9747,Right Hand,HandStart,0.1922306,0.9169837,-0.847093,0.3687361,0.7157589,0.2697551,-0.5281622
20240901_181033.9747,Right Hand,HandForearmStub,0.1922306,0.9169837,-0.847093,0.3687361,0.7157589,0.2697551,-0.5281622
20240901_181033.9747,Right Hand,HandThumb0,0.1738371,0.923182,-0.8312256,0.1263072,0.9301844,-0.1754115,-0.2967055
20240901_181033.9747,Right Hand,HandThumb1,0.1544282,0.931491,-0.818785,-0.1433754,0.8772594,-0.4042043,-0.215587
20240901_181033.9747,Right Hand,HandThumb2,0.1266676,0.9290137,-0.8029429,-0.2387484,0.8604552,-0.2987674,-0.3366809
20240901_181033.9748,Right Hand,HandThumb3,0.1046994,0.9220268,-0.7788832,-0.2932155,0.8485626,-0.3495673,-0.2678981
20240901_181033.9748,Right Hand,HandIndex1,0.157323,0.9537854,-0.7635588,0.2462384,0.6766481,0.3465308,-0.6011914
20240901_181033.9748,Right Hand,HandIndex2,0.1514938,0.9506654,-0.7267504,0.2178568,0.6778472,0.40174,-0.5759058
20240901_181033.9748,Right Hand,HandIndex3,0.1457006,0.9466543,-0.7038457,0.2314268,0.6508014,0.4055994,-0.5986574
20240901_181033.9748,Right Hand,HandMiddle1,0.1731967,0.9397513,-0.757522,-0.1094578,0.7287531,0.6026417,-0.3062057
20240901_181033.9748,Right Hand,HandMiddle2,0.139821,0.9173771,-0.7442156,-0.5607272,0.4640782,0.6630366,0.1749309
20240901_181033.9748,Right Hand,HandMiddle3,0.1314007,0.9095408,-0.7688249,-0.7086441,0.104335,0.561281,0.414613
20240901_181033.9749,Right Hand,HandRing1,0.1817112,0.9211185,-0.7584444,-0.1392494,0.7181938,0.6418502,-0.2298618
20240901_181033.9749,Right Hand,HandRing2,0.1488144,0.9020816,-0.7526222,-0.5432863,0.440797,0.6728021,0.2405765
20240901_181033.9749,Right Hand,HandRing3,0.1411128,0.8980141,-0.7773346,-0.6741852,0.1066332,0.5052515,0.5280411
20240901_181033.9749,Right Hand,HandPinky0,0.1915986,0.902144,-0.808251,0.4153356,0.5696641,0.4707433,-0.5304536
20240901_181033.9749,Right Hand,HandPinky1,0.1874456,0.9009661,-0.7634457,-0.07563725,0.7171016,0.6724204,-0.1670227
20240901_181033.9749,Right Hand,HandPinky2,0.1591909,0.8908761,-0.7592708,-0.487657,0.4626623,0.6922484,0.2625422
20240901_181033.9750,Right Hand,HandPinky3,0.1514497,0.8891187,-0.7776581,-0.6256842,0.1378659,0.4787495,0.6002614
20240901_181033.9750,Right Hand,HandMaxSkinnable,0.0875734,0.9155892,-0.7629256,-0.2932156,0.8485628,-0.3495674,-0.2678981
20240901_181033.9750,Right Hand,HandMaxSkinnable,0.0875734,0.9155892,-0.7629256,-0.2932156,0.8485628,-0.3495674,-0.2678981
20240901_181033.9750,Right Hand,HandIndexTip,0.1427851,0.9429232,-0.6822835,0.231427,0.6508018,0.4055997,-0.5986578
20240901_181033.9750,Right Hand,HandMiddleTip,0.1394991,0.9164319,-0.7910565,-0.7086444,0.1043351,0.5612811,0.4146132
20240901_181033.9750,Right Hand,HandRingTip,0.1513778,0.9064902,-0.7973523,-0.6741857,0.1066333,0.5052519,0.5280415
20240901_181033.9751,Right Hand,HandPinkyTip,0.1613339,0.8977385,-0.7948848,-0.6256844,0.1378659,0.4787496,0.6002616
20240901_181033.9882,Right Hand,HandStart,0.1933252,0.9179575,-0.8475897,0.3767641,0.7111608,0.2838164,-0.5212939
20240901_181033.9883,Right Hand,HandStart,0.1933252,0.9179575,-0.8475897,0.3767641,0.7111608,0.2838164,-0.5212939
20240901_181033.9884,Right Hand,HandForearmStub,0.1933252,0.9179575,-0.8475897,0.3767641,0.7111608,0.2838164,-0.5212939
20240901_181033.9884,Right Hand,HandThumb0,0.1749729,0.9246271,-0.8318663,0.1406842,0.9304473,-0.1652462,-0.2952439
20240901_181033.9884,Right Hand,HandThumb1,0.1557098,0.9334337,-0.8195421,-0.1281763,0.8823856,-0.3972571,-0.2171459
20240901_181033.9884,Right Hand,HandThumb2,0.1277278,0.9317129,-0.8039919,-0.226811,0.866697,-0.2898202,-0.3367444
20240901_181033.9884,Right Hand,HandThumb3,0.1053921,0.9251166,-0.7801614,-0.2835985,0.8548282,-0.3407779,-0.2696493
20240901_181033.9885,Right Hand,HandIndex1,0.1587354,0.9551644,-0.7641028,0.2565236,0.6726937,0.3579428,-0.5946057
20240901_181033.9885,Right Hand,HandIndex2,0.1527039,0.9521522,-0.727318,0.2272682,0.6745629,0.4133957,-0.567819
20240901_181033.9885,Right Hand,HandIndex3,0.1466683,0.9482496,-0.7044572,0.2404351,0.6472911,0.4175178,-0.5906646
20240901_181033.9885,Right Hand,HandMiddle1,0.1740633,0.9405535,-0.758024,-0.0986551,0.7298734,0.6090388,-0.2943196
20240901_181033.9885,Right Hand,HandMiddle2,0.1398931,0.9192834,-0.7449253,-0.5523449,0.4733826,0.6603268,0.1865285
20240901_181033.9886,Right Hand,HandMiddle3,0.1311937,0.9117696,-0.7695379,-0.7057095,0.1194355,0.5559548,0.422639
20240901_181033.9886,Right Hand,HandRing1,0.1819608,0.921655,-0.7590261,-0.1285422,0.7193031,0.6471484,-0.2174376
20240901_181033.9886,Right Hand,HandRing2,0.1484161,0.9037232,-0.7533955,-0.5361944,0.4480051,0.6687853,0.2539953
20240901_181033.9886,Right Hand,HandRing3,0.1406612,0.9000366,-0.7781507,-0.6714246,0.1178225,0.4966721,0.5372376
20240901_181033.9886,Right Hand,HandPinky0,0.1917645,0.9028031,-0.8088957,0.4197958,0.5634124,0.484404,-0.5212397
20240901_181033.9886,Right Hand,HandPinky1,0.1870746,0.9013671,-0.7641509,-0.06384346,0.7167185,0.6768007,-0.1554975
20240901_181033.9887,Right Hand,HandPinky2,0.1584951,0.8922192,-0.7600169,-0.4790771,0.4693051,0.6888222,0.2752493
20240901_181033.9887,Right Hand,HandPinky3,0.1506954,0.8908079,-0.7784092,-0.6212022,0.149737,0.4710988,0.6080739
20240901_181033.9887,Right Hand,HandMaxSkinnable,0.08807117,0.9189172,-0.7643203,-0.2835986,0.8548283,-0.3407779,-0.2696493
20240901_181033.9887,Right Hand,HandMaxSkinnable,0.08807117,0.9189172,-0.7643203,-0.2835986,0.8548283,-0.3407779,-0.2696493
20240901_181033.9887,Right Hand,HandIndexTip,0.1435308,0.9445382,-0.6829227,0.2404351,0.647291,0.4175177,-0.5906646
20240901_181033.9888,Right Hand,HandMiddleTip,0.1393826,0.9182773,-0.7918516,-0.7057096,0.1194355,0.5559548,0.422639
20240901_181033.9888,Right Hand,HandRingTip,0.1511878,0.9082025,-0.7981614,-0.6714246,0.1178225,0.4966721,0.5372376
20240901_181033.9888,Right Hand,HandPinkyTip,0.1607395,0.8991303,-0.7956895,-0.6212024,0.149737,0.471099,0.6080741
20240901_181034.0023,Right Hand,HandStart,0.1943749,0.9189078,-0.8480695,0.3841358,0.7062232,0.2944115,-0.5167298
20240901_181034.0024,Right Hand,HandStart,0.1943749,0.9189078,-0.8480695,0.3841358,0.7062232,0.2944115,-0.5167298
20240901_181034.0024,Right Hand,HandForearmStub,0.1943749,0.9189078,-0.8480695,0.3841358,0.7062232,0.2944115,-0.5167298
20240901_181034.0025,Right Hand,HandThumb0,0.1761332,0.9259809,-0.8323939,0.1519062,0.9298664,-0.157226,-0.2958887
20240901_181034.0025,Right Hand,HandThumb1,0.1570498,0.9351838,-0.8200798,-0.1166182,0.8857402,-0.3914169,-0.2205729
20240901_181034.0025,Right Hand,HandThumb2,0.1289827,0.9340966,-0.8046263,-0.2195654,0.8702297,-0.2815104,-0.339464
20240901_181034.0025,Right Hand,HandThumb3,0.1065542,0.9277317,-0.7808201,-0.279127,0.858412,-0.3319687,-0.2738681
20240901_181034.0025,Right Hand,HandIndex1,0.160397,0.9565057,-0.7645066,0.2674833,0.6675666,0.365339,-0.5910428
20240901_181034.0026,Right Hand,HandIndex2,0.1544792,0.9537107,-0.7276863,0.2377815,0.6701773,0.420987,-0.5631043
20240901_181034.0026,Right Hand,HandIndex3,0.1484224,0.9499866,-0.7048013,0.2506914,0.6426255,0.4253036,-0.5859142
20240901_181034.0026,Right Hand,HandMiddle1,0.1752804,0.9414332,-0.7584503,-0.08723447,0.73032,0.6138124,-0.2867996
20240901_181034.0026,Right Hand,HandMiddle2,0.1405606,0.9211373,-0.7452517,-0.5431226,0.4824087,0.6592801,0.1940207
20240901_181034.0026,Right Hand,HandMiddle3,0.1314674,0.9138521,-0.7697904,-0.70153,0.1340806,0.5536758,0.4281512
20240901_181034.0026,Right Hand,HandRing1,0.1826542,0.9223291,-0.7595413,-0.1164216,0.7200581,0.6509814,-0.2101962
20240901_181034.0027,Right Hand,HandRing2,0.1486431,0.9053594,-0.7537301,-0.5275778,0.4560297,0.6669176,0.2625147
20240901_181034.0027,Right Hand,HandRing3,0.1406386,0.9019262,-0.778442,-0.6674907,0.1303746,0.4922043,0.5433099
20240901_181034.0027,Right Hand,HandPinky0,0.1921906,0.9035447,-0.8094881,0.4245898,0.5572138,0.4945885,-0.5144075
20240901_181034.0027,Right Hand,HandPinky1,0.1872283,0.9019414,-0.7647785,-0.05042854,0.71632,0.6797064,-0.1494524
20240901_181034.0027,Right Hand,HandPinky2,0.1584444,0.8935988,-0.7603692,-0.4685836,0.4771357,0.6876494,0.2826681
20240901_181034.0027,Right Hand,HandPinky3,0.1504124,0.8924291,-0.778678,-0.6155778,0.1635648,0.4678222,0.6127338
20240901_181034.0028,Right Hand,HandMaxSkinnable,0.08924161,0.9216305,-0.7649319,-0.2791266,0.8584109,-0.3319682,-0.2738677
20240901_181034.0028,Right Hand,HandMaxSkinnable,0.08924161,0.9216305,-0.7649319,-0.2791266,0.8584109,-0.3319682,-0.2738677
20240901_181034.0028,Right Hand,HandIndexTip,0.14527,0.9463747,-0.6832522,0.2506912,0.6426249,0.4253033,-0.5859137
20240901_181034.0028,Right Hand,HandMiddleTip,0.1395647,0.9199942,-0.7922403,-0.7015294,0.1340805,0.5536753,0.4281509
20240901_181034.0028,Right Hand,HandRingTip,0.1511942,0.9097676,-0.7985666,-0.6674899,0.1303745,0.4922037,0.5433093
20240901_181034.0028,Right Hand,HandPinkyTip,0.1603898,0.9004548,-0.7961359,-0.6155772,0.1635647,0.4678218,0.6127332
20240901_181034.0159,Right Hand,HandStart,0.1952987,0.9197962,-0.8482062,0.3929726,0.7010563,0.3124372,-0.5064345
20240901_181034.0160,Right Hand,HandStart,0.1952987,0.9197962,-0.8482062,0.3929726,0.7010563,0.3124372,-0.5064345
20240901_181034.0160,Right Hand,HandForearmStub,0.1952987,0.9197962,-0.8482062,0.3929726,0.7010563,0.3124372,-0.5064345
20240901_181034.0160,Right Hand,HandThumb0,0.1770821,0.9274412,-0.8327716,0.1688446,0.9303302,-0.1437837,-0.2920683
20240901_181034.0161,Right Hand,HandThumb1,0.1581548,0.937198,-0.8206443,-0.09785816,0.8917935,-0.3825316,-0.2209026
20240901_181034.0161,Right Hand,HandThumb2,0.1298389,0.9370207,-0.805613,-0.208274,0.8770868,-0.269447,-0.338734
20240901_181034.0161,Right Hand,HandThumb3,0.1070552,0.9309293,-0.7820739,-0.2706891,0.865406,-0.3197964,-0.2748336
20240901_181034.0161,Right Hand,HandIndex1,0.1613869,0.9578341,-0.7648156,0.2794051,0.6630278,0.3795834,-0.5815884
20240901_181034.0161,Right Hand,HandIndex2,0.1551274,0.9551783,-0.7280415,0.2490539,0.6663088,0.4350266,-0.5520504
20240901_181034.0161,Right Hand,HandIndex3,0.1487427,0.9516215,-0.705219,0.2613056,0.6385763,0.4398265,-0.5748889
20240901_181034.0162,Right Hand,HandMiddle1,0.1755275,0.9420945,-0.7586768,-0.07489282,0.7313215,0.6214405,-0.2708752
20240901_181034.0162,Right Hand,HandMiddle2,0.1398863,0.9232078,-0.745847,-0.5342045,0.4917335,0.6546183,0.2104795
20240901_181034.0162,Right Hand,HandMiddle3,0.1306327,0.9164219,-0.7704691,-0.6987453,0.1478574,0.5436778,0.440809
20240901_181034.0162,Right Hand,HandRing1,0.1821297,0.9227159,-0.7598637,-0.1032757,0.7211326,0.6568645,-0.1945064
20240901_181034.0162,Right Hand,HandRing2,0.1474081,0.9071631,-0.7542939,-0.5187517,0.4646412,0.6612,0.2789678
20240901_181034.0162,Right Hand,HandRing3,0.1393863,0.9041981,-0.7790612,-0.6640403,0.142896,0.480276,0.5549511
20240901_181034.0163,Right Hand,HandPinky0,0.1917888,0.9041094,-0.8098535,0.4285784,0.5500879,0.5120211,-0.5015576
20240901_181034.0163,Right Hand,HandPinky1,0.1859574,0.9022161,-0.7652602,-0.03628343,0.7152207,0.6848059,-0.1348592
20240901_181034.0163,Right Hand,HandPinky2,0.1568477,0.895049,-0.7609222,-0.4576137,0.484955,0.6831019,0.2979682
20240901_181034.0163,Right Hand,HandPinky3,0.1487643,0.8943129,-0.7792314,-0.609697,0.1768813,0.4573217,0.6227729
20240901_181034.0163,Right Hand,HandMaxSkinnable,0.0895718,0.9249527,-0.7663258,-0.2706893,0.8654066,-0.3197966,-0.2748338
20240901_181034.0163,Right Hand,HandMaxSkinnable,0.0895718,0.9249527,-0.7663258,-0.2706893,0.8654066,-0.3197966,-0.2748338
20240901_181034.0164,Right Hand,HandIndexTip,0.145274,0.9480596,-0.6837102,0.261306,0.6385771,0.4398271,-0.5748897
20240901_181034.0164,Right Hand,HandMiddleTip,0.1390426,0.9222614,-0.7928854,-0.6987459,0.1478576,0.5436783,0.4408094
20240901_181034.0164,Right Hand,HandRingTip,0.1503032,0.9116655,-0.7991357,-0.6640406,0.1428961,0.4802763,0.5549514
20240901_181034.0164,Right Hand,HandPinkyTip,0.1589626,0.9019933,-0.7967176,-0.6096975,0.1768815,0.4573221,0.6227733
20240901_181034.0303,Right Hand,HandStart,0.1967204,0.9216949,-0.8480459,0.4031419,0.6946244,0.3362975,-0.4918112
20240901_181034.0304,Right Hand,HandStart,0.1967204,0.9216949,-0.8480459,0.4031419,0.6946244,0.3362975,-0.4918112
20240901_181034.0304,Right Hand,HandForearmStub,0.1967204,0.9216949,-0.8480459,0.4031419,0.6946244,0.3362975,-0.4918112
20240901_181034.0305,Right Hand,HandThumb0,0.1785225,0.930059,-0.8329664,0.190461,0.930873,-0.1257139,-0.2853023
20240901_181034.0305,Right Hand,HandThumb1,0.1597843,0.9405062,-0.8211237,-0.0732549,0.8995148,-0.370579,-0.2194999
20240901_181034.0305,Right Hand,HandThumb2,0.1311589,0.9414967,-0.8067236,-0.1933315,0.8863168,-0.2538403,-0.335612
20240901_181034.0305,Right Hand,HandThumb3,0.1078349,0.9357548,-0.78363,-0.2584953,0.8750406,-0.3045008,-0.2734423
20240901_181034.0305,Right Hand,HandIndex1,0.1626263,0.9602169,-0.7649524,0.2922429,0.6578577,0.3994817,-0.5676574
20240901_181034.0306,Right Hand,HandIndex2,0.1557182,0.9576354,-0.7282894,0.261186,0.6617482,0.4543453,-0.5361409
20240901_181034.0306,Right Hand,HandIndex3,0.1488004,0.9542443,-0.7055974,0.2724778,0.6338871,0.4597997,-0.5590485
20240901_181034.0306,Right Hand,HandMiddle1,0.1757533,0.9436625,-0.758707,-0.06126052,0.7319111,0.6315995,-0.248271
20240901_181034.0306,Right Hand,HandMiddle2,0.1389616,0.9265923,-0.7465998,-0.524333,0.5012811,0.6473543,0.2339459
20240901_181034.0306,Right Hand,HandMiddle3,0.1297068,0.9205404,-0.7714123,-0.6958864,0.1619031,0.5280856,0.4589817
20240901_181034.0307,Right Hand,HandRing1,0.1813608,0.9239823,-0.7600392,-0.08870998,0.7216172,0.6646693,-0.1720961
20240901_181034.0307,Right Hand,HandRing2,0.1457922,0.9102627,-0.7550233,-0.5087229,0.4734766,0.652604,0.3018849
20240901_181034.0307,Right Hand,HandRing3,0.1379279,0.9079643,-0.7799118,-0.6599019,0.1558354,0.4626201,0.5711701
20240901_181034.0307,Right Hand,HandPinky0,0.1913674,0.9056425,-0.8100592,0.4321645,0.5411604,0.5349469,-0.4839568
20240901_181034.0307,Right Hand,HandPinky1,0.1842525,0.9033921,-0.7656693,-0.02093965,0.7127532,0.6918528,-0.1135318
20240901_181034.0307,Right Hand,HandPinky2,0.1547685,0.8977293,-0.7616448,-0.4452673,0.4924637,0.6760408,0.3196775
20240901_181034.0307,Right Hand,HandPinky3,0.1467756,0.8976026,-0.7800082,-0.6025579,0.1901235,0.441242,0.6372551
20240901_181034.0324,Right Hand,HandMaxSkinnable,0.09003941,0.9299586,-0.7681665,-0.2584956,0.8750418,-0.3045012,-0.2734427
20240901_181034.0324,Right Hand,HandMaxSkinnable,0.09003941,0.9299586,-0.7681665,-0.2584956,0.8750418,-0.3045012,-0.2734427
20240901_181034.0324,Right Hand,HandIndexTip,0.1448093,0.9506997,-0.6841764,0.2724781,0.6338878,0.4598002,-0.5590491
20240901_181034.0325,Right Hand,HandMiddleTip,0.1386852,0.9260899,-0.7936814,-0.6958873,0.1619034,0.5280864,0.4589823
20240901_181034.0325,Right Hand,HandRingTip,0.1494283,0.9150046,-0.7998143,-0.6599026,0.1558356,0.4626207,0.5711709
20240901_181034.0325,Right Hand,HandPinkyTip,0.1573928,0.9048949,-0.7974113,-0.6025589,0.1901239,0.4412427,0.6372561
20240901_181034.0442,Right Hand,HandStart,0.1983477,0.9242143,-0.8479314,0.4096121,0.6887468,0.3594798,-0.4781423
20240901_181034.0443,Right Hand,HandStart,0.1983477,0.9242143,-0.8479314,0.4096121,0.6887468,0.3594798,-0.4781423
20240901_181034.0443,Right Hand,HandForearmStub,0.1983477,0.9242143,-0.8479314,0.4096121,0.6887468,0.3594798,-0.4781423
20240901_181034.0443,Right Hand,HandThumb0,0.1801341,0.9331312,-0.8331913,0.2083282,0.9317363,-0.1069976,-0.2775205
20240901_181034.0443,Right Hand,HandThumb1,0.1615306,0.9440998,-0.8216108,-0.05226041,0.9072294,-0.3577542,-0.2149749
20240901_181034.0443,Right Hand,HandThumb2,0.1326102,0.945991,-0.8079071,-0.1852127,0.894649,-0.2373973,-0.3300618
20240901_181034.0444,Right Hand,HandThumb3,0.1088353,0.9401702,-0.7852982,-0.2575704,0.8823483,-0.2861277,-0.270645
20240901_181034.0444,Right Hand,HandIndex1,0.163729,0.9627493,-0.7650611,0.2988873,0.6536571,0.4204862,-0.5537056
20240901_181034.0444,Right Hand,HandIndex2,0.1559446,0.9599478,-0.7285903,0.2665431,0.6579524,0.4751512,-0.5198884
20240901_181034.0444,Right Hand,HandIndex3,0.1483398,0.9565136,-0.7061259,0.2764519,0.6302775,0.4814264,-0.5427266
20240901_181034.0444,Right Hand,HandMiddle1,0.1759104,0.9454984,-0.7587844,-0.05144474,0.7306082,0.6419817,-0.2267699
20240901_181034.0444,Right Hand,HandMiddle2,0.1381605,0.9299924,-0.7475547,-0.5171165,0.5057816,0.6404638,0.2580345
20240901_181034.0445,Right Hand,HandMiddle3,0.1291413,0.9247612,-0.7726388,-0.6938664,0.1679359,0.5108221,0.478966
20240901_181034.0445,Right Hand,HandRing1,0.1806527,0.9256086,-0.7603456,-0.0769192,0.7201572,0.6726467,-0.1516693
20240901_181034.0445,Right Hand,HandRing2,0.1444254,0.9135031,-0.7559247,-0.4995575,0.4790203,0.645334,0.3233049
20240901_181034.0445,Right Hand,HandRing3,0.1367788,0.9118965,-0.7809347,-0.6552207,0.1643509,0.4458899,0.5872461
20240901_181034.0445,Right Hand,HandPinky0,0.1912105,0.9077386,-0.8104222,0.4324515,0.5327072,0.5568285,-0.4681351
20240901_181034.0445,Right Hand,HandPinky1,0.1827619,0.9050129,-0.7662936,-0.007909477,0.7087262,0.6990409,-0.09479404
20240901_181034.0446,Right Hand,HandPinky2,0.1530189,0.9006588,-0.7625584,-0.4335272,0.4973164,0.6705806,0.3391932
20240901_181034.0446,Right Hand,HandPinky3,0.1451279,0.9011337,-0.7809598,-0.5949756,0.199528,0.4263875,0.6514496
20240901_181034.0446,Right Hand,HandMaxSkinnable,0.0909587,0.9340428,-0.7700578,-0.2575704,0.8823483,-0.2861277,-0.270645
20240901_181034.0446,Right Hand,HandMaxSkinnable,0.0909587,0.9340428,-0.7700578,-0.2575704,0.8823483,-0.2861277,-0.270645
20240901_181034.0446,Right Hand,HandIndexTip,0.143652,0.9527983,-0.6848757,0.2764519,0.6302775,0.4814264,-0.5427266
20240901_181034.0446,Right Hand,HandMiddleTip,0.1388791,0.9302718,-0.794596,-0.6938667,0.167936,0.5108224,0.4789661
20240901_181034.0446,Right Hand,HandRingTip,0.1488591,0.9186527,-0.8005903,-0.655221,0.1643509,0.4458902,0.5872464
20240901_181034.0447,Right Hand,HandPinkyTip,0.156152,0.908154,-0.7982208,-0.5949757,0.199528,0.4263875,0.6514497
20240901_181034.0578,Right Hand,HandStart,0.2021413,0.9275319,-0.8472971,0.4133633,0.6838585,0.3756515,-0.4694195
20240901_181034.0579,Right Hand,HandStart,0.2021413,0.9275319,-0.8472971,0.4133633,0.6838585,0.3756515,-0.4694195
20240901_181034.0580,Right Hand,HandForearmStub,0.2021413,0.9275319,-0.8472971,0.4133633,0.6838585,0.3756515,-0.4694195
20240901_181034.0580,Right Hand,HandThumb0,0.1839466,0.9367909,-0.8327459,0.219339,0.9321022,-0.0930939,-0.2727816
20240901_181034.0580,Right Hand,HandThumb1,0.165446,0.9480556,-0.8212852,-0.03920114,0.9124736,-0.3478265,-0.2118322
20240901_181034.0580,Right Hand,HandThumb2,0.136363,0.9504864,-0.8080177,-0.1837393,0.8995817,-0.2244413,-0.32653
20240901_181034.0580,Right Hand,HandThumb3,0.1123972,0.9443551,-0.7856941,-0.2638524,0.885807,-0.270459,-0.2694156
20240901_181034.0580,Right Hand,HandIndex1,0.1672286,0.9658939,-0.7644699,0.3030191,0.6495384,0.4349881,-0.5450377
20240901_181034.0581,Right Hand,HandIndex2,0.1589179,0.9628825,-0.7281322,0.26947,0.6542717,0.4898546,-0.5092736
20240901_181034.0581,Right Hand,HandIndex3,0.1508646,0.9593759,-0.7058358,0.2780509,0.6268874,0.4969224,-0.5317635
